year,title,authors,venue,doi,volume,issue,pages,sources,matched_queries,screening_status,screening_reason
2024,Extracting Noise and Darkness: Low-Light Image Enhancement via Dual Prior Guidance,Huake Wang; Xiaoyang Yan; Xingsong Hou; Kaibing Zhang; Yujie Dun,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3480930,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Few-Shot Action Recognition via Multi-View Representation Learning,Xiao Wang; Yang Lu; YU Wan-chuan; Yanwei Pang; Hanzi Wang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3384875,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,For Overall Nighttime Visibility: Integrate Irregular Glow Removal With Glow-Aware Enhancement,Wanyu Wu; Wei Wang; Zheng Wang; Kui Jiang; Zhengguo Li,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3465670,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Frequency Decoupled Domain-Irrelevant Feature Learning for Pan-Sharpening,Jie Zhang; Ke Cao; Keyu Yan; Yunlong Lin; Xuanhua He; Yingying Wang; Rui Li; Chengjun Xie; Jun Zhang; Man Zhou,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3480950,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,From Dynamic to Static: Stepwisely Generate HDR Image for Ghost Removal,Qingsen Yan; Kangzhen Yang; Tao Hu; Genggeng Chen; Kexin Dai; Peng Wu; Wenqi Ren; Yanning Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3467259,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Guest Editorial Special Section on Recent Standardization Efforts for Learning-Based Visual Data Coding,Dong Liu; Shan Liu; João Ascenso; Dong Tian; Lu Yu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3391968,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Harmony: An Eco-Friendly Adaptive Rate Control Scheme for Video-on-Demand in Low Earth Orbit Satellite Internet,Zitong Li; Changqiao Xu; Han Xiao; Chuxing Fang; Lujie Zhong; Shujie Yang; Gabriel‐Miro Muntean,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3510036,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Image Manipulation Quality Assessment,Xinbo Wu; Jianxun Lou; Yingying Wu; Wanan Liu; Paul L. Rosin; Gualtiero B. Colombo; Stuart M. Allen; Roger M. Whitaker; Hantao Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3504854,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Inferring Video Streaming Quality of Real-Time Communication Inside Network,Zhang Yihang; Sheng Cheng; Zongming Guo; Xinggong Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3375604,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,L2A: Learning Affinity From Attention for Weakly Supervised Continual Semantic Segmentation,Hao Liu; Yong Zhou; Bing Liu; Ming Yan; Joey Tianyi Zhou,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3462946,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Label Semantic Knowledge Distillation for Unbiased Scene Graph Generation,Lin Li; Jun Xiao; Hanrong Shi; Wenxiao Wang; Jian Shao; An-An Liu; Yi Yang; Long Chen,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2023.3282349,34,1,195-206,Crossref; OpenAlex,Semantic Knowledge Distillation for Unbiased Scene Graph Generation; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Learning Local Semantic Region Activations for Weakly Supervised Object Localization,Can Xu; Le Hui; Yuehui Han; Haobo Jiang; Jiaxin Chen; Jin Xie; Jian Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3404100,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Local Extremum Constrained Total Variation Model for Natural and Hyperspectral Image Non-Blind Deblurring,Lan Li; Meiping Song; Qiang Zhang; Yushuai Dong; Yulei Wang; Qiangqiang Yuan,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3385468,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,MIFNet: Multi-Scale Interaction Fusion Network for Remote Sensing Image Change Detection,Weiying Xie; Wenjie Shao; Daixun Li; Yunsong Li; Leyuan Fang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3494820,,,,OpenAlex,semantic image transmission,candidate,pending manual title/abstract/full-text screening
2024,MaskCRT: Masked Conditional Residual Transformer for Learned Video Compression,Yi-Hsin Chen; Hong-Sheng Xie; Cheng‐Wei Chen; Zong-Lin Gao; Martin Benjak; Wen-Hsiao Peng; Jörn Östermann,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3427426,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Multi-Expert Adaptive Selection: Task-Balancing for All-in-One Image Restoration,Xiaoyan Yu; Shen Zhou; Huafeng Li; Liehuang Zhu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3516074,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Multidimensional Fusion Network for Multispectral Object Detection,Fan Yang; Binbin Liang; Wei Li; Jianwei Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3454631,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Non-Uniform Illumination Underwater Image Restoration via Illumination Channel Sparsity Prior,Guojia Hou; Nan Li; Peixian Zhuang; Kunqian Li; Haihan Sun; Chongyi Li,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2023.3290363,34,2,799-814,Crossref; OpenAlex,Image Restoration via Illumination Channel; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Optical Flow-Based Spatiotemporal Sketch for Video Representation: A Novel Framework,Qiyuan Du; Yiping Duan; Zhipeng Xie; Xiaoming Tao; Linsu Shi; Zhijuan Jin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2023.3349130,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Perceptual Depth Quality Assessment of Stereoscopic Omnidirectional Images,Wei Zhou; Zhou Wang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3449696,,,,OpenAlex,channel adaptive video transmission,candidate,pending manual title/abstract/full-text screening
2024,Pre-Trained Transformer-Based Parallel Multi-Channel Adaptive Image Sequence Interpolation Network,Hui Liu; Gongguan Chen; Meng Liu; Liqiang Nie,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3409395,34,10,10464-10478,Crossref; OpenAlex,Channel Adaptive Image; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Quality of Experience Oriented Cross-Layer Optimization for Real-Time XR Video Transmission,Guangjin Pan; Shugong Xu; Shunqing Zhang; Xiaojing Chen; Yanzan Sun,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3376999,34,8,7742-7755,Crossref; OpenAlex,Video Transmission; wireless video transmission,candidate,pending manual title/abstract/full-text screening
2024,RT3DHVC: A Real-Time Human Holographic Video Conferencing System With a Consumer RGB-D Camera Array,Yuqi Jiang; Jing Li; Yanran Dai; Haidong Qin; Xiaoshi Zhou; Yong Zhang; H. B. Liu; Kefan Yan; Tao Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3520621,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,RWS: Refined Weak Slice for Semantic Segmentation Enhancement,Yunbo Rao; Qingsong Lv; Andrei Sharf; Zhanglin Cheng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3361463,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Rate-Distortion Optimized Cross Modal Compression With Multiple Domains,Junlong Gao; Chuanmin Jia; Zhimeng Huang; Shanshe Wang; Siwei Ma; Wen Gao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3364153,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Raw Image Based Over-Exposure Correction Using Channel-Guidance Strategy,Ying Fu; Yang Hong; Yunhao Zou; Qiankun Liu; Yiming Zhang; Ning Liu; Chenggang Yan,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2023.3311766,34,4,2749-2762,Crossref; OpenAlex,Image Based Over-Exposure Correction Using Channel; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Reflection Removal via Recurrent Learning Guided by Physics Prior and Focal Perceptual Loss,Zetao Shi; Yuenan Li; Feiyang Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3403932,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Relation-Aware Multi-Pass Comparison Deconfounded Network for Change Captioning,Zhicong Lu; Li Jin; Ziwei Chen; Changyuan Tian; Xian Sun; Xiaoyu Li; Yi Zhang; Qi Li; Guangluan Xu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3445337,,,,OpenAlex,semantic image transmission,candidate,pending manual title/abstract/full-text screening
2024,Reliable Phrase Feature Mining for Hierarchical Video-Text Retrieval,Huakai Lai; Wenfei Yang; Tianzhu Zhang; Yongdong Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3422869,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Removing Hidden Information by Geometrical Perturbation in Frequency Domain,Lin He; Bingwen Feng; Zecheng Peng; Bing Chen; Zhihua Xia; Wei Lu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3411874,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Robust Generative Steganography Based on Image Mapping,Qinghua Zhang; Fangjun Huang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3451620,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Robust Image Steganography via Color Conversion,Qi Li; Bin Ma; Xianping Fu; Xiaoyu Wang; Chunpeng Wang; Xiaolong Li,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3466961,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Semantic Face Compression for Metaverse: A Compact 3D Descriptor Based Approach,Binzhe Li; Bolin Chen; Zhao Wang; Shiqi Wang; Yan Ye,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3391612,34,9,8978-8982,Crossref; OpenAlex,Semantic Face Compression; semantic communication,candidate,pending manual title/abstract/full-text screening
2024,Spatial Quality Oriented Rate Control for Volumetric Video Streaming via Deep Reinforcement Learning,Xi Wang; Wei Liu; Shimin Gong; Zhi Liu; Jing Xu; Yuming Fang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3523348,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Toward On-Demand Transmission: Joint Feature and Image Coding With Reversible Neural Networks,Hanyue Tu; Li Li; Wengang Zhou; Houqiang Li,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3395275,34,10,9620-9632,Crossref; OpenAlex,Transmission; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Toward Open-World Text-Driven Face Generation and Manipulation via StyleGAN3,Zonglin Li; Zhaoxin Zhang; Peiqiang Liu; Qinglin Liu; Xin Sun,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3436900,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Uncertainty Modeling of the Transmission Map for Single Image Dehazing,Bokang Wang; Qian Ning; Fangfang Wu; Xin Li; Weisheng Dong; Guangming Shi,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3412093,34,11,11115-11127,Crossref; OpenAlex,Transmission; channel adaptive image transmission,candidate,pending manual title/abstract/full-text screening
2024,Underwater Image Enhancement via Principal Component Fusion of Foreground and Background,Weidong Zhang; Qingmin Liu; Yikun Feng; Lei Cai; Peixian Zhuang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3412748,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Underwater Vignetting Image Correction Based on Binary Polynomial Regularization and Latent Low-Rank Representation,Yulin Wang; Yueming Ma; Yuanyuan Li; Jiqing Zhang; Zetian Mi; Xianping Fu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3504000,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,VADiffusion: Compressed Domain Information Guided Conditional Diffusion for Video Anomaly Detection,Hao Liu; Lijun He; Miao Zhang; Fan Li,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3382633,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,Video Rescaling With Recurrent Diffusion,Dingyi Li; Yü Liu; Zengfu Wang; Jian Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3397927,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2024,XFMP: A Benchmark for Explainable Fine-Grained Abnormal Behavior Recognition on Medical Personal Protective Equipment,Jiaxi Liu; Jinghao Niu; Weifeng Li; Xin Li; Binbin He; Hao Zhou; Yanjuan Liu; Li Ding; Bo Wang; Wensheng Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3405998,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,A Bidirectional Cross-Scrambling Medical Image Encryption Scheme Incorporates Compressed Sensing and Its Application in IoMT,Qiang Lai; Lina Ji,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3545788,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,A Novel Memristive Multiscroll Multistable Neural Network With Application to Secure Medical Image Communication,Sen Zhang; Xuenan Peng; Xiaoping Wang; Chengjie Chen; Zhigang Zeng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3483569,35,2,1774-1786,Crossref; OpenAlex,Image Communication; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,A Secure Medical Image Encryption Scheme Based on Cross-Ring Josephus Scrambling and Two-Dimensional Cellular Automata,Yu Liu; Chun Luo; Wanglong Wan; Wenqiang Jin; Zheng Qin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3578142,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Adversarial Diffusion Network for Dunhuang Mural Inpainting,Jing Lian; jibao zhang; Shiqiang Du; Qidong Liu; Jizhao Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3537685,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,An MoE-Driven Unified Image Restoration Framework for Adverse Weather Conditions,Tao An; Hongbo Gao; Ruqi Liu; Kun Dai; Tao Xie; Ruifeng Li; Ke Wang; Lijun Zhao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3625191,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,BRIUIE: A Bio-Retina Inspired Underwater Image Enhancement Framework,Congcong Li; Xinze Zheng; Fengqi Xiao; Fei Yuan,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3561601,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,BatStyler: Advancing Multi-Category Style Generation for Source-Free Domain Generalization,Xiangru Xu; Lei Qi; Jingyang Zhou; Xin Geng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3525715,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Beyond Inserting: Learning Subject Embedding for Semantic-Fidelity Personalized Diffusion Generation,Yang Li; Songlin Yang; Wei Wang; Jing Dong,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3588882,35,12,12607-12621,Crossref; OpenAlex,Semantic-Fidelity Personalized Diffusion Generation; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Bilateral Bargaining-Based Adaptive Video Transmission: A Frame Rate Perspective,Han Xiao; Changqiao Xu; Hongye Jiang; Wendong Wang; Shujie Yang; Lujie Zhong; Xiaofeng Tao; Gabriel-Miro Muntean,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3578038,35,11,11583-11597,Crossref; OpenAlex,Video Transmission; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Boundary-Aware Semantic Bird-Eye-View Map Generation Based on Conditional Diffusion Models,Shuang Gao; Qiang Wang; Yuxiang Sun,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3564002,35,10,10188-10198,Crossref; OpenAlex,Semantic Bird-Eye-View Map Generation; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,CL-DRW: Curriculum Learning-Based Deep Robust Watermarking for Social Networks,Yingshuai Zhao; Guopu Zhu; Jiantao Zhou; Xiaolong Li; Hongli Zhang; Xinpeng Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3637537,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,CTIGEN-CDM: Controlled Text-to-Image Generation Using Cropped Diffusion Models,Yangpeng Liu; Junjian Huang; Shiping Wen; Xing He; Wei Zhang; Zhao Feng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3585688,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Class-Aware Prompting for Federated Few-Shot Class-Incremental Learning,Fang-Yi Liang; Yu-Wei Zhan; Jiale Liu; Chong-Yu Zhang; Zhen-Duo Chen; Xin Luo; Xin-Shun Xu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3551612,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Concept-Level Semantic Transfer and Context-Level Distribution Modeling for Few-Shot Segmentation,Yuxuan Luo; Jinpeng Chen; Runmin Cong; Horace H. S. Ip; Sam Kwong,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3554013,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Coverless Image Steganography Based on Semantic-Controlled Text-to-Image Generation,Xiao Li; Liquan Chen; Tong Fu; Zhangjie Fu; Yuan Gao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3545067,35,8,8391-8405,Crossref; OpenAlex,Semantic-Controlled Text-to-Image Generation; semantic image transmission,candidate,pending manual title/abstract/full-text screening
2025,DRFC: An End-to-End Deep Dynamic RF Signal Compression Framework,Xihua Sheng; Peilin Chen; Shiqi Wang; Dapeng Wu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3596840,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Deep Underwater Image Quality Assessment via Progressive Physics-Aware Multi-Prior Collaboration,Zihan Zhou; Jiaxue Lan; Yun Liang; Weiwei Cai; Jing Li; Yong Xu; Patrick Le Callet,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3639385,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Depression Scale Dictionary Decomposition Framework for Multimodal Automatic Depression Level Prediction,Mingyue Niu; Xu Wang; Jibing Gong; Bin Liu; Jianhua Tao; Björn W. Schuller,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3533480,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,DeskPred: Two-Stage Video Stream Bandwidth Prediction for Cold-Start and Training Forgetting in Cloud Desktops,Zuodong Jin; Dan Tao; Peng Qi; Jiayu Zhang; Gang Han; Ruipeng Gao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3632222,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Diff-Restorer: Unleashing Visual Prompts for Diffusion-Based Universal Image Restoration,Yuhong Zhang; Hengsheng Zhang; Xinning Chai; Zhengxue Cheng; Rong Xie; Li Song; Wenjun Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3629686,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Dual Prototypes-Based Personalized Federated Adversarial Cross-Modal Hashing,Lingchen Gu; Xiaojuan Shen; Jiande Sun; Yan Liu; Jing Li; Zhihui Li; Sen-ching S. Cheung; Wenbo Wan,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3588161,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,ECINFusion: A Novel Explicit Channel-Wise Interaction Network for Unified Multi-Modal Medical Image Fusion,Xinjian Wei; Yu Qiu; Xiaoxuan Xu; Jing Xu; Jie Mei; Jun Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3516705,35,5,4011-4025,Crossref; OpenAlex,Channel-Wise Interaction Network for Unified Multi-Modal Medical Image; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,ERD: Encoder-Residual-Decoder Neural Network for Underwater Image Enhancement,Jingchao Cao; Wangzhen Peng; Yutao Liu; Junyu Dong; Patrick Le Callet; Sam Kwong,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3556203,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,EctFormer: High-Imperceptibility Deep Image Steganography Based on Empirical Mode Decomposition,Xintao Duan; Sen Li; Zhao Wang; Bingxin Wei; Haewoon Nam; Chuan Qin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3603961,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Efficient Text-Guided 3D-Aware Generation With Score Distillation on 3D Distribution,Yiji Cheng; Fei Yin; Xiaoke Huang; Xintong Yu; Jiaxiang Liu; Shikun Feng; Yujiu Yang; Yansong Tang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3559931,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,End-to-End Optimized Lossy Compression for Neural-Morphic Spiking Camera Captured Data,Kexiang Feng; Chuanmin Jia; Jingshan Pan; Siwei Ma; Wen Gao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3530947,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Energy-Efficient Image Semantic Communication: Architecture Design and Optimal Joint Allocation of Communication and Computation Resources,Han Hu; Kaifeng Song; Rongfei Fan; Cheng Zhan; Jie Xu; Jian Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3539226,35,7,6466-6480,Crossref; OpenAlex,Semantic Communication; semantic image transmission,candidate,pending manual title/abstract/full-text screening
2025,FasterCReW: Performance or Efficiency? A Lightweight Conditional Residual DNN-Based Watermarking Based on FasterNet,Baowei Wang; Jianbo Zhang; Yufeng Wu; Qi Cui,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3550908,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,FoV Prediction-Based Adaptive Bitrate Streaming With On-Demand Transcoding for 360° Videos,Guoxiao Yin; Haixia Zhang; Dongyang Li; Xiaotian Zhou,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3639684,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Fusion-Based Channel-Wise Isotropic Convergent Real-Time Underwater Image Enhancement,Yuehan Chen; Jiqing Zhang; Yafeng Li; Yudong Li; Haoming Tang; Huibing Wang; Xianping Fu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3570651,35,10,9763-9774,Crossref; OpenAlex,Channel-Wise Isotropic Convergent Real-Time Underwater Image; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Future Fixation Sequence Prediction for Audio-Visual 360° Videos,Yucheng Zhu; Guangtao Zhai; Xiongkuo Min; Yunhao Li; Long Teng; Huiyu Duan; Liang Yuan; Xiaokang Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3572380,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Generative Human Video Compression With Multi-Granularity Temporal Trajectory Factorization,Shanzhi Yin; Bolin Chen; Shiqi Wang; Yan Ye,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3596815,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Glob-Diffusion: A Global Consistent Diffusion Model for Large-Scale Image Generation,Yu-Kyung Kang; Hengcan Shi; Hao Liu; Weiying Xie; Leyuan Fang; Lorenzo Bruzzone,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3643743,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Illumination Refinement via Textual Cues: A Prompt-Driven Approach for Low-Light NeRF Enhancement,X. Ju; Yang Zou; Xingyuan Li; Zirui Wang; Jun Ma; Zhiying Jiang; Jinyuan Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3604241,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Image Semantic Steganography: A Way to Hide Information in Semantic Communication,Yanhao Huo; Shijun Xiang; Xiangyang Luo; Xinpeng Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3476689,35,2,1951-1960,Crossref; OpenAlex,Semantic Steganography: A Way to Hide Information in Semantic Communication; semantic communication,candidate,pending manual title/abstract/full-text screening
2025,Joint Resources Optimization for Soft Video Transmission Over IRS-Assisted SR Network,Lei Luo; Junjie Wu; Zhi Jin; Hongwei Guo; Ce Zhu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3531653,35,6,6087-6100,Crossref; OpenAlex,Soft Video; Transmission; soft video transmission,candidate,pending manual title/abstract/full-text screening
2025,Keypoints and Action Units Jointly Drive Talking Head Generation for Video Conferencing,Wuzhen Shi; Zibang Xue; Yang Wen,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3560369,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
