citation_key,year,title,authors,venue,work_type,doi,openalex_id,abstract,official_url,team_scope,team_evidence,affiliations,cited_by_count,source_verified,source_verification,screening_status,screening_reason,pdf,download_status,download_source,sha256,pages,analysis_status,cross_team_duplicate_of
transformer-empowered-6g-intelligent-networks-from-massive-mimo-processing-to-semantic-communication-2022,2022,Transformer-Empowered 6G Intelligent Networks: From Massive MIMO Processing to Semantic Communication,Yang Wang; Zhen Gao; Dezhi Zheng; Sheng Chen; Denız Gündüz; H. Vincent Poor,arXiv (Cornell University),preprint,10.48550/arxiv.2205.03770,https://openalex.org/W4280575566,"It is anticipated that 6G wireless networks will accelerate the convergence of the physical and cyber worlds and enable a paradigm-shift in the way we deploy and exploit communication networks. Machine learning, in particular deep learning (DL), is expected to be one of the key technological enablers of 6G by offering a new paradigm for the design and optimization of networks with a high level of intelligence. In this article, we introduce an emerging DL architecture, known as the transformer, and discuss its potential impact on 6G network design. We first discuss the differences between the transformer and classical DL architectures, and emphasize the transformer's self-attention mechanism and strong representation capabilities, which make it particularly appealing for tackling various challenges in wireless network design. Specifically, we propose transformer-based solutions for various massive multiple-input multiple-output (MIMO) and semantic communication problems, and show their superiority compared to other architectures. Finally, we discuss key challenges and open issues in transformer-based solutions, and identify future research directions for their deployment in intelligent 6G networks.",https://doi.org/10.48550/arxiv.2205.03770,direct,指定团队负责人直接署名：Denız Gündüz,,6,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
vision-transformer-for-adaptive-image-transmission-over-mimo-channels-2022,2022,Vision Transformer for Adaptive Image Transmission over MIMO Channels,Haotian Wu; Yulin Shao; Chenghong Bian; Krystian Mikolajczyk; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2210.15347,https://openalex.org/W4307536559,"This paper presents a vision transformer (ViT) based joint source and channel coding (JSCC) scheme for wireless image transmission over multiple-input multiple-output (MIMO) systems, called ViT-MIMO. The proposed ViT-MIMO architecture, in addition to outperforming separation-based benchmarks, can flexibly adapt to different channel conditions without requiring retraining. Specifically, exploiting the self-attention mechanism of the ViT enables the proposed ViT-MIMO model to adaptively learn the feature mapping and power allocation based on the source image and channel conditions. Numerical experiments show that ViT-MIMO can significantly improve the transmission quality cross a large variety of scenarios, including varying channel conditions, making it an attractive solution for emerging semantic communication systems.",https://doi.org/10.48550/arxiv.2210.15347,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
a-hybrid-joint-source-channel-coding-scheme-for-mobile-multi-hop-networks-2023,2023,A Hybrid Joint Source-Channel Coding Scheme for Mobile Multi-hop Networks,Chenghong Bian; Yulin Shao; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2311.07028,https://openalex.org/W4388685136,"We propose a novel hybrid joint source-channel coding (JSCC) scheme for robust image transmission over multi-hop networks. In the considered scenario, a mobile user wants to deliver an image to its destination over a mobile cellular network. We assume a practical setting, where the links between the nodes belonging to the mobile core network are stable and of high quality, while the link between the mobile user and the first node (e.g., the access point) is potentially time-varying with poorer quality. In recent years, neural network based JSCC schemes (called DeepJSCC) have emerged as promising solutions to overcome the limitations of separation-based fully digital schemes. However, relying on analog transmission, DeepJSCC suffers from noise accumulation over multi-hop networks. Moreover, most of the hops within the mobile core network may be high-capacity wireless connections, calling for digital approaches. To this end, we propose a hybrid solution, where DeepJSCC is adopted for the first hop, while the received signal at the first relay is digitally compressed and forwarded through the mobile core network. We show through numerical simulations that the proposed scheme is able to outperform both the fully analog and fully digital schemes. Thanks to DeepJSCC it can avoid the cliff effect over the first hop, while also avoiding noise forwarding over the mobile core network thank to digital transmission. We believe this work paves the way for the practical deployment of DeepJSCC solutions in 6G and future wireless networks.",https://doi.org/10.48550/arxiv.2311.07028,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
a-hybrid-wireless-image-transmission-scheme-with-diffusion-2023,2023,A Hybrid Wireless Image Transmission Scheme with Diffusion,Xueyan Niu; Xu Wang; Denız Gündüz; Bo Bai; Wei-Chao Chen; Guohua Zhou,arXiv (Cornell University),preprint,10.48550/arxiv.2308.08244,https://openalex.org/W4385965705,"We propose a hybrid joint source-channel coding (JSCC) scheme, in which the conventional digital communication scheme is complemented with a generative refinement component to improve the perceptual quality of the reconstruction. The input image is decomposed into two components: the first is a coarse compressed version, and is transmitted following the conventional separation based approach. An additional component is obtained through the diffusion process by adding independent Gaussian noise to the input image, and is transmitted using DeepJSCC. The decoder combines the two signals to produce a high quality reconstruction of the source. Experimental results show that the hybrid design provides bandwidth savings and enables graceful performance improvement as the channel quality improves.",https://doi.org/10.48550/arxiv.2308.08244,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
collaborative-semantic-communication-for-edge-inference-2023,2023,Collaborative Semantic Communication for Edge Inference,Wing Fei Lo; Nitish Mital; Haotian Wu; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2301.03996,https://openalex.org/W4315706612,"We study the collaborative image retrieval problem at the wireless edge, where multiple edge devices capture images of the same object from different angles and locations, which are then used jointly to retrieve similar images at the edge server over a shared multiple access channel (MAC). We propose two novel deep learning-based joint source and channel coding (JSCC) schemes for the task over both additive white Gaussian noise (AWGN) and Rayleigh slow fading channels, with the aim of maximizing the retrieval accuracy under a total bandwidth constraint. The proposed schemes are evaluated on a wide range of channel signal-to-noise ratios (SNRs), and shown to outperform the single-device JSCC and the separation-based multiple-access benchmarks. We also propose two novel SNR-aware JSCC schemes with attention modules to improve the performance in the case of channel mismatch between training and test instances.",https://doi.org/10.48550/arxiv.2301.03996,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
commin-semantic-image-communications-as-an-inverse-problem-with-inn-guided-diffusion-models-2023,2023,CommIN: Semantic Image Communications as an Inverse Problem with INN-Guided Diffusion Models,Jiakang Chen; Di You; Denız Gündüz; Pier Luigi Dragotti,arXiv (Cornell University),preprint,10.48550/arxiv.2310.01130,https://openalex.org/W4387322730,"Joint source-channel coding schemes based on deep neural networks (DeepJSCC) have recently achieved remarkable performance for wireless image transmission. However, these methods usually focus only on the distortion of the reconstructed signal at the receiver side with respect to the source at the transmitter side, rather than the perceptual quality of the reconstruction which carries more semantic information. As a result, severe perceptual distortion can be introduced under extreme conditions such as low bandwidth and low signal-to-noise ratio. In this work, we propose CommIN, which views the recovery of high-quality source images from degraded reconstructions as an inverse problem. To address this, CommIN combines Invertible Neural Networks (INN) with diffusion models, aiming for superior perceptual quality. Through experiments, we show that our CommIN significantly improves the perceptual quality compared to DeepJSCC under extreme conditions and outperforms other inverse problem approaches used in DeepJSCC.",https://doi.org/10.48550/arxiv.2310.01130,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
deep-joint-source-channel-coding-for-adaptive-image-transmission-over-mimo-channels-2023,2023,Deep Joint Source-Channel Coding for Adaptive Image Transmission over MIMO Channels,Haotian Wu; Yulin Shao; Chenghong Bian; Krystian Mikolajczyk; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2309.00470,https://openalex.org/W4386436357,"This paper introduces a vision transformer (ViT)-based deep joint source and channel coding (DeepJSCC) scheme for wireless image transmission over multiple-input multiple-output (MIMO) channels, denoted as DeepJSCC-MIMO. We consider DeepJSCC-MIMO for adaptive image transmission in both open-loop and closed-loop MIMO systems. The novel DeepJSCC-MIMO architecture surpasses the classical separation-based benchmarks with robustness to channel estimation errors and showcases remarkable flexibility in adapting to diverse channel conditions and antenna numbers without requiring retraining. Specifically, by harnessing the self-attention mechanism of ViT, DeepJSCC-MIMO intelligently learns feature mapping and power allocation strategies tailored to the unique characteristics of the source image and prevailing channel conditions. Extensive numerical experiments validate the significant improvements in transmission quality achieved by DeepJSCC-MIMO for both open-loop and closed-loop MIMO systems across a wide range of scenarios. Moreover, DeepJSCC-MIMO exhibits robustness to varying channel conditions, channel estimation errors, and different antenna numbers, making it an appealing solution for emerging semantic communication systems.",https://doi.org/10.48550/arxiv.2309.00470,direct,指定团队负责人直接署名：Denız Gündüz,,3,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
deepjscc-l-robust-and-bandwidth-adaptive-wireless-image-transmission-2023,2023,DeepJSCC-l++: Robust and Bandwidth-Adaptive Wireless Image Transmission,Chenghong Bian; Yulin Shao; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2305.13161,https://openalex.org/W4377865195,"This paper presents a novel vision transformer (ViT) based deep joint source channel coding (DeepJSCC) scheme, dubbed DeepJSCC-l++, which can be adaptive to multiple target bandwidth ratios as well as different channel signal-to-noise ratios (SNRs) using a single model. To achieve this, we train the proposed DeepJSCC-l++ model with different bandwidth ratios and SNRs, which are fed to the model as side information. The reconstruction losses corresponding to different bandwidth ratios are calculated, and a new training methodology is proposed, which dynamically assigns different weights to the losses of different bandwidth ratios according to their individual reconstruction qualities. Shifted window (Swin) transformer, is adopted as the backbone for our DeepJSCC-l++ model. Through extensive simulations it is shown that the proposed DeepJSCC-l++ and successive refinement models can adapt to different bandwidth ratios and channel SNRs with marginal performance loss compared to the separately trained models. We also observe the proposed schemes can outperform the digital baseline, which concatenates the BPG compression with capacity-achieving channel code.",https://doi.org/10.48550/arxiv.2305.13161,direct,指定团队负责人直接署名：Denız Gündüz,,2,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
distributed-deep-joint-source-channel-coding-with-decoder-only-side-information-2023,2023,Distributed Deep Joint Source-Channel Coding with Decoder-Only Side Information,Selim F. Yilmaz; Ezgi Özyılkan; Denız Gündüz; Elza Erkip,arXiv (Cornell University),preprint,10.48550/arxiv.2310.04311,https://openalex.org/W4392272266,"We consider low-latency image transmission over a noisy wireless channel when correlated side information is present only at the receiver side (the Wyner-Ziv scenario). In particular, we are interested in developing practical schemes using a data-driven joint source-channel coding (JSCC) approach, which has been previously shown to outperform conventional separation-based approaches in the practical finite blocklength regimes, and to provide graceful degradation with channel quality. We propose a novel neural network architecture that incorporates the decoder-only side information at multiple stages at the receiver side. Our results demonstrate that the proposed method succeeds in integrating the side information, yielding improved performance at all channel conditions in terms of the various quality measures considered here, especially at low channel signal-to-noise ratios (SNRs) and small bandwidth ratios (BRs). We have made the source code of the proposed method public to enable further research, and the reproducibility of the results.",https://doi.org/10.48550/arxiv.2310.04311,direct,指定团队负责人直接署名：Denız Gündüz,,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
features-over-the-air-contrastive-learning-enabled-cooperative-edge-inference-2023,2023,Features-over-the-Air: Contrastive Learning Enabled Cooperative Edge Inference,Haotian Wu; Nitish Mital; Krystian Mikolajczyk; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2304.08221,https://openalex.org/W4366327386,"We study the collaborative image retrieval problem at the wireless edge, where multiple edge devices capture images of the same object, which are then used jointly to retrieve similar images at the edge server over a shared multiple access channel. We propose a semantic non-orthogonal multiple access (NOMA) communication paradigm, in which extracted features from each device are mapped directly to channel inputs, which are then added over-the-air. We propose a novel contrastive learning (CL)-based semantic communication (CL-SC) paradigm, aiming to exploit signal correlations to maximize the retrieval accuracy under a total bandwidth constraints. Specifically, we treat noisy correlated signals as different augmentations of a common identity, and propose a cross-view CL algorithm to optimize the correlated signals in a coarse-to-fine fashion to improve retrieval accuracy. Extensive numerical experiments verify that our method achieves the state-of-the-art performance and can significantly improve retrieval accuracy, with particularly significant gains in low signla-to-noise ratio (SNR) and limited bandwidth regimes.",https://doi.org/10.48550/arxiv.2304.08221,direct,指定团队负责人直接署名：Denız Gündüz,,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
guest-editorial-special-issue-on-the-role-of-freshness-and-semantic-measures-in-the-transmission-of-information-for-next-2023,2023,Guest Editorial Special Issue on the Role of Freshness and Semantic Measures in the Transmission of Information for Next-Generation Networks,Denız Gündüz; Victoria Kostina; Petar Popovski; Yin Sun; Aylin Yener; Şennur Ulukuş; Tara Javidi,IEEE Journal on Selected Areas in Information Theory,editorial,10.1109/jsait.2024.3352988,https://openalex.org/W4391528164,"To support the fast growth of IoT and cyber physical systems, as well as the advent of 6G, there is a need for communication and networking models that enable more efficient modes for machine-type communications. This calls for a departure from the assumptions of classical communication theoretic problem formulations as well as the traditional network layers. This new paradigm is referred to as goal or task-oriented communication, and is relevant also in part of the emerging area of semantic communications.",https://doi.org/10.1109/jsait.2024.3352988,direct,指定团队负责人直接署名：Denız Gündüz,"Imperial College London; California Institute of Technology; Aalborg University; Auburn University; The Ohio State University; University of Maryland, College Park",1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：editorial,,pending,,,0,metadata_screened,
high-perceptual-quality-wireless-image-delivery-with-denoising-diffusion-models-2023,2023,High Perceptual Quality Wireless Image Delivery with Denoising Diffusion Models,Selim F. Yilmaz; Xueyan Niu; Bo Bai; Wei Han; Lei Deng; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2309.15889,https://openalex.org/W4387209850,"We consider the image transmission problem over a noisy wireless channel via deep learning-based joint source-channel coding (DeepJSCC) along with a denoising diffusion probabilistic model (DDPM) at the receiver. Specifically, we are interested in the perception-distortion trade-off in the practical finite block length regime, in which separate source and channel coding can be highly suboptimal. We introduce a novel scheme, where the conventional DeepJSCC encoder targets transmitting a lower resolution version of the image, which later can be refined thanks to the generative model available at the receiver. In particular, we utilize the range-null space decomposition of the target image; DeepJSCC transmits the range-space of the image, while DDPM progressively refines its null space contents. Through extensive experiments, we demonstrate significant improvements in distortion and perceptual quality of reconstructed images compared to standard DeepJSCC and the state-of-the-art generative learning-based method.",https://doi.org/10.48550/arxiv.2309.15889,direct,指定团队负责人直接署名：Denız Gündüz,Imperial College London; Huawei Technologies (United Kingdom),0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
secure-deep-jscc-against-multiple-eavesdroppers-2023,2023,Secure Deep-JSCC Against Multiple Eavesdroppers,Seyyed Amirhossein Ameli Kalkhoran; Mehdi Letafati; Ecenaz Erdemir; Babak Hossein Khalaj; Hamid Behroozi; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2308.02892,https://openalex.org/W4385681277,"In this paper, a generalization of deep learning-aided joint source channel coding (Deep-JSCC) approach to secure communications is studied. We propose an end-to-end (E2E) learning-based approach for secure communication against multiple eavesdroppers over complex-valued fading channels. Both scenarios of colluding and non-colluding eavesdroppers are studied. For the colluding strategy, eavesdroppers share their logits to collaboratively infer private attributes based on ensemble learning method, while for the non-colluding setup they act alone. The goal is to prevent eavesdroppers from inferring private (sensitive) information about the transmitted images, while delivering the images to a legitimate receiver with minimum distortion. By generalizing the ideas of privacy funnel and wiretap channel coding, the trade-off between the image recovery at the legitimate node and the information leakage to the eavesdroppers is characterized. To solve this secrecy funnel framework, we implement deep neural networks (DNNs) to realize a data-driven secure communication scheme, without relying on a specific data distribution. Simulations over CIFAR-10 dataset verifies the secrecy-utility trade-off. Adversarial accuracy of eavesdroppers are also studied over Rayleigh fading, Nakagami-m, and AWGN channels to verify the generalization of the proposed scheme. Our experiments show that employing the proposed secure neural encoding can decrease the adversarial accuracy by 28%.",https://doi.org/10.48550/arxiv.2308.02892,direct,指定团队负责人直接署名：Denız Gündüz,,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
semantic-communication-of-learnable-concepts-2023,2023,Semantic Communication of Learnable Concepts,Francesco Pase; Szymon Kobus; Denız Gündüz; Michele Zorzi,arXiv (Cornell University),preprint,10.48550/arxiv.2305.08126,https://openalex.org/W4376653563,"We consider the problem of communicating a sequence of concepts, i.e., unknown and potentially stochastic maps, which can be observed only through examples, i.e., the mapping rules are unknown. The transmitter applies a learning algorithm to the available examples, and extracts knowledge from the data by optimizing a probability distribution over a set of models, i.e., known functions, which can better describe the observed data, and so potentially the underlying concepts. The transmitter then needs to communicate the learned models to a remote receiver through a rate-limited channel, to allow the receiver to decode the models that can describe the underlying sampled concepts as accurately as possible in their semantic space. After motivating our analysis, we propose the formal problem of communicating concepts, and provide its rate-distortion characterization, pointing out its connection with the concepts of empirical and strong coordination in a network. We also provide a bound for the distortion-rate function.",https://doi.org/10.48550/arxiv.2305.08126,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
timely-and-massive-communication-in-6g-pragmatics-learning-and-inference-2023,2023,"Timely and Massive Communication in 6G: Pragmatics, Learning, and Inference",Denız Gündüz; Federico Chiariotti; Kaibin Huang; Anders E. Kalør; Szymon Kobus; Petar Popovski,IEEE BITS the Information Theory Magazine,article,10.1109/mbits.2023.3322667,https://openalex.org/W4387415310,"5G has expanded the traditional focus of wireless systems to embrace two new connectivity types: ultra-reliable low latency and massive communication. The technology context at the dawn of 6G is different from the past one for 5G, primarily due to the growing intelligence at the communicating nodes. This has driven the set of relevant communication problems beyond reliable transmission towards semantic and pragmatic communication. This paper puts the evolution of low-latency and massive communication towards 6G in the perspective of these new developments. At first, semantic/pragmatic communication problems are presented by drawing parallels to linguistics. We elaborate upon the relation of semantic communication to the information-theoretic problems of source/channel coding, while generalized real-time communication is put in the context of cyber-physical systems and real-time inference. The evolution of massive access towards massive closed-loop communication is elaborated upon, enabling interactive communication, learning, and cooperation among wireless sensors and actuators.",https://doi.org/10.1109/mbits.2023.3322667,direct,指定团队负责人直接署名：Denız Gündüz,Imperial College London; University of Padua; University of Hong Kong; Aalborg University,27,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,正式出版但缺少可核验算法/实验贡献，归入背景材料,,pending,,,0,metadata_screened,
timely-and-massive-communication-in-6g-pragmatics-learning-and-inference-2023,2023,"Timely and Massive Communication in 6G: Pragmatics, Learning, and Inference",Denız Gündüz; Federico Chiariotti; Kaibin Huang; Anders E. Kalør; Szymon Kobus; Petar Popovski,arXiv (Cornell University),preprint,10.48550/arxiv.2306.17580,https://openalex.org/W4383046929,"5G has expanded the traditional focus of wireless systems to embrace two new connectivity types: ultra-reliable low latency and massive communication. The technology context at the dawn of 6G is different from the past one for 5G, primarily due to the growing intelligence at the communicating nodes. This has driven the set of relevant communication problems beyond reliable transmission towards semantic and pragmatic communication. This paper puts the evolution of low-latency and massive communication towards 6G in the perspective of these new developments. At first, semantic/pragmatic communication problems are presented by drawing parallels to linguistics. We elaborate upon the relation of semantic communication to the information-theoretic problems of source/channel coding, while generalized real-time communication is put in the context of cyber-physical systems and real-time inference. The evolution of massive access towards massive closed-loop communication is elaborated upon, enabling interactive communication, learning, and cooperation among wireless sensors and actuators.",https://doi.org/10.48550/arxiv.2306.17580,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
transformer-aided-wireless-image-transmission-with-channel-feedback-2023,2023,Transformer-aided Wireless Image Transmission with Channel Feedback,Haotian Wu; Yulin Shao; Emre Özfatura; Krystian Mikolajczyk; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2306.09101,https://openalex.org/W4380994288,"This paper presents a novel wireless image transmission paradigm that can exploit feedback from the receiver, called DeepJSCC-ViT-f. We consider a block feedback channel model, where the transmitter receives noiseless/noisy channel output feedback after each block. The proposed scheme employs a single encoder to facilitate transmission over multiple blocks, refining the receiver's estimation at each block. Specifically, the unified encoder of DeepJSCC-ViT-f can leverage the semantic information from the source image, and acquire channel state information and the decoder's current belief about the source image from the feedback signal to generate coded symbols at each block. Numerical experiments show that our DeepJSCC-ViT-f scheme achieves state-of-the-art transmission performance with robustness to noise in the feedback link. Additionally, DeepJSCC-ViT-f can adapt to the channel condition directly through feedback without the need for separate channel estimation. We further extend the scope of the DeepJSCC-ViT-f approach to include the broadcast channel, which enables the transmitter to generate broadcast codes in accordance with signal semantics and channel feedback from individual receivers.",https://doi.org/10.48550/arxiv.2306.09101,direct,指定团队负责人直接署名：Denız Gündüz,,3,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
vision-transformer-for-adaptive-image-transmission-over-mimo-channels-2023,2023,Vision Transformer for Adaptive Image Transmission over MIMO Channels,Haotian Wu; Yulin Shao; Chenghong Bian; Krystian Mikolajczyk; Denız Gündüz,,article,10.1109/icc45041.2023.10278812,https://openalex.org/W4387870656,"This paper presents a vision transformer (ViT) based joint source and channel coding (JSCC) scheme for wireless image transmission over multiple-input multiple-output (MIMO) systems, called ViT-MIMO. The proposed ViT-MIMO architecture, in addition to outperforming separation-based benchmarks, can flexibly adapt to different channel conditions without requiring retraining. Specifically, exploiting the self-attention mechanism of the ViT enables the proposed ViT-MIMO model to adaptively learn the feature mapping and power allocation based on the source image and channel conditions. Numerical experiments show that ViT-MIMO can significantly improve the transmission quality across a large variety of scenarios, including varying channel conditions, making it an attractive solution for emerging semantic communication systems.",https://doi.org/10.1109/icc45041.2023.10278812,direct,指定团队负责人直接署名：Denız Gündüz,Imperial College London; University of Exeter,42,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,综述、教程、愿景或编者按，非正式技术研究论文,,pending,,,0,metadata_screened,
deep-joint-source-channel-coding-for-privacy-aware-end-to-end-image-transmission-2024,2024,Deep Joint Source Channel Coding for Privacy-Aware End-to-End Image Transmission,Mehdi Letafati; Seyyed Amirhossein Ameli Kalkhoran; Ecenaz Erdemir; Babak Hossein Khalaj; Hamid Behroozi; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2412.17110,https://openalex.org/W4405767586,"Deep neural network (DNN)-based joint source and channel coding is proposed for privacy-aware end-to-end image transmission against multiple eavesdroppers. Both scenarios of colluding and non-colluding eavesdroppers are considered. Unlike prior works that assume perfectly known and independent identically distributed (i.i.d.) source and channel statistics, the proposed scheme operates under unknown and non-i.i.d. conditions, making it more applicable to real-world scenarios. The goal is to transmit images with minimum distortion, while simultaneously preventing eavesdroppers from inferring certain private attributes of images. Simultaneously generalizing the ideas of privacy funnel and wiretap coding, a multi-objective optimization framework is expressed that characterizes the tradeoff between image reconstruction quality and information leakage to eavesdroppers, taking into account the structural similarity index (SSIM) for improving the perceptual quality of image reconstruction. Extensive experiments on the CIFAR-10 and CelebA, along with ablation studies, demonstrate significant performance improvements in terms of SSIM, adversarial accuracy, and the mutual information leakage compared to benchmarks. Experiments show that the proposed scheme restrains the adversarially-trained eavesdroppers from intercepting privatized data for both cases of eavesdropping a common secret, as well as the case in which eavesdroppers are interested in different secrets. Furthermore, useful insights on the privacy-utility trade-off are also provided.",https://doi.org/10.48550/arxiv.2412.17110,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
distributed-indirect-source-coding-with-decoder-side-information-2024,2024,Distributed Indirect Source Coding with Decoder Side Information,Jiancheng Tang; Qianqian Yang; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2405.13483,https://openalex.org/W4398795513,"This paper studies a variant of the rate-distortion problem motivated by task-oriented semantic communication and distributed learning problems, where $M$ correlated sources are independently encoded for a central decoder. The decoder has access to a correlated side information in addition to the messages received from the encoders, and aims to recover a latent random variable correlated with the sources observed by the encoders within a given distortion constraint rather than recovering the sources themselves. We provide bounds on the rate-distortion region for this scenario in general, and characterize the rate-distortion function exactly when the sources are conditionally independent given the side information.",https://doi.org/10.48550/arxiv.2405.13483,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
energy-constrained-information-storage-on-memristive-devices-in-the-presence-of-resistive-drift-2024,2024,Energy-Constrained Information Storage on Memristive Devices in the Presence of Resistive Drift,Waleed El–Geresy; Christos Papavassiliou; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2501.10376,https://openalex.org/W4406692186,"In this paper, we examine the problem of information storage on memristors affected by resistive drift noise under energy constraints. We introduce a novel, fundamental trade-off between the information lifetime of memristive states and the energy that must be expended to bring the device into a particular state. We then treat the storage problem as one of communication over a noisy, energy-constrained channel, and propose a joint source-channel coding (JSCC) approach to storing images in an analogue fashion. To design an encoding scheme for natural images and to model the memristive channel, we make use of data-driven techniques from the field of deep learning for communications, namely deep joint source-channel coding (DeepJSCC), employing a generative model of resistive drift as a computationally tractable differentiable channel model for end-to-end optimisation. We introduce a modified version of generalised divisive normalisation (GDN), a biologically inspired form of normalisation, that we call conditional GDN (cGDN), allowing for conditioning on continuous channel characteristics, including the initial resistive state and the delay between storage and reading. Our results show that the delay-conditioned network is able to learn an energy-aware coding scheme that achieves a higher and more balanced reconstruction quality across a range of storage delays.",https://doi.org/10.48550/arxiv.2501.10376,direct,指定团队负责人直接署名：Denız Gündüz,,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
evolving-semantic-communication-with-generative-model-2024,2024,Evolving Semantic Communication with Generative Model,Shunpu Tang; Qianqian Yang; Denız Gündüz; Zhaoyang Zhang,arXiv (Cornell University),preprint,10.48550/arxiv.2403.20237,https://openalex.org/W4393399780,"Recently, learning-based semantic communication (SemCom) has emerged as a promising approach in the upcoming 6G network and researchers have made remarkable efforts in this field. However, existing works have yet to fully explore the advantages of the evolving nature of learning-based systems, where knowledge accumulates during transmission have the potential to enhance system performance. In this paper, we explore an evolving semantic communication system for image transmission, referred to as ESemCom, with the capability to continuously enhance transmission efficiency. The system features a novel channel-aware semantic encoder that utilizes a pre-trained Semantic StyleGAN to extract the channel-correlated latent variables consisting of serval semantic vectors from the input images, which can be directly transmitted over a noisy channel without further channel coding. Moreover, we introduce a semantic caching mechanism that dynamically stores the transmitted semantic vectors in the local caching memory of both the transmitter and receiver. The cached semantic vectors are then exploited to eliminate the need to transmit similar codes in subsequent transmission, thus further reducing communication overhead. Simulation results highlight the evolving performance of the proposed system in terms of transmission efficiency, achieving superior perceptual quality with an average bandwidth compression ratio (BCR) of 1/192 for a sequence of 100 testing images compared to DeepJSCC and Inverse JSCC with the same BCR. Code of this paper is available at \url{https://github.com/recusant7/GAN_SeCom}.",https://doi.org/10.48550/arxiv.2403.20237,direct,指定团队负责人直接署名：Denız Gündüz,,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
